Date,Longitude,Latitude,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,ATMOSPHERIC_PRESSURE,AirTemp,AirTemperature,BAR_PRESS,CURRENT_AIR_TEMPERATURE1,CURRENT_AIR_TEMPERATURE2,DEW_POINT,DewPtC,Elevation (m),GustSpeedms,HEIGHT_OF_SNOW,HUMIDITY,MAXIMUM_AIR_TEMPERATURE,MAXIMUM_MEASURED_WIND_SPEED1,MAX_TEMP,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,MINIMUM_AIR_TEMPERATURE,MIN_TEMP,ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,PRECIPITATION_NEW,PRECIP_DETECTOR_RATIO,PRECIP_TOTAL,Precipitation,Pressurembar,RELATIVE_HUMIDITY1,RH,Rain,Rainmm,RelativeHumidity,SNOW_ON_THE_GROUND,STANDARD_SNOW,SWE,SnowDepth,SnowWaterEquivalent,Snow_WE,SolarRadiation,SolarRadiationWm,TEMP_MEAN,TempC,WDIR_VECT,WIND_DIRECTION_STD_DEVIATION1,WSPD_SCLR,Wetness,WindDirection,WindSpeed,WindSpeedms,air_temp,air_temp_1,air_temp_2,air_temperature,air_temperature_yesterday_high,air_temperature_yesterday_low,avg_air_temp_pst1hr,avg_rel_hum_pst1hr,avg_wnd_dir_10m_pst10mts,avg_wnd_spd_10m_pst10mts,cum_pcpn_amt,dew_point,dwpt_temp,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,mean_sea_level,min_air_temp_snc_last_reset,mslp,pcp,pcpn_amt_pst1hr,pcpn_amt_pst24hrs,precipitation,rel_hum,relative_humidity,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,snow_amount,snw_dpth,snw_dpth_wtr_equiv,snwfl_amt_pst1hr,stn_pres,tasmax,tasmin,temperature,tendency_amount,total_precipitation,wind_direction,wind_gust_speed,wind_speed,FIRE_SIZE_HA
2019-08-06,-121.6,49.2,,,,,,,,,,,1020.5,,,,,,26.7,,,,14.8,0.0,,,,,,,,,,,,,,,701.0,,,,,,,,,,,,,,,,17.454166666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,8.625,,,,,,,,,,,0.018
2019-08-06,-119.4,50.5,,,,,,,,,,,419.0,,,,,,33.5,,,,10.5,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0269999999999999
2019-08-06,-117.5,51.7,,,,,,,,,,,1000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2666666666666666,,77.41666666666667,,,,,,,,,,17.325,,,185.125,,5.3374999999999995,0.028
2019-08-07,-121.6,49.2,,,,,,,,,,,1020.5,,,,,,25.7,,,,14.3,0.0,,,,,,,,,,,,,,,701.0,,,,,,,,,,,,,,,,17.491666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,8.541666666666666,,,,,,,,,,,0.009
2019-08-07,-115.7,49.9,,,,,,,,,,,853.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,42.208333333333336,,,,,,,,,,23.9875,,,202.375,,9.854166666666666,1.11
2019-08-08,-123.6,48.4,,,,,15.626041666666666,,,,,,436.0,,,,,,,,,,,,,,,,,,,,,0.0,,77.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7999999999999998
2019-08-09,-120.3,50.3,,,,,,,,,,,1311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,51.458333333333336,,,,,,,,,,18.358333333333334,,,247.83333333333337,,4.295833333333333,0.42
2019-08-09,-117.2,49.6,,,,,,,,,,,570.0,,,,,,26.5,,,,13.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-08-10,-123.0,50.1,,,,,,,,,,,931.95,,,,,,18.366666666666667,,,,12.133333333333333,8.033333333333333,11.55,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0249999999999999,,84.45833333333333,,,,,,,,,,16.45,,,207.04166666666663,,6.3875,0.018
2019-08-10,-119.4,50.5,,,,,,,,,,,419.0,,,,,,27.0,,,,14.5,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-08-10,-117.7,49.3,,,,,,,,,,,449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.56875,,171.975,,2.3569329333333333,,,,,,,,,,,19.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3
2019-08-10,-117.6,49.0,,,,,,,,,,,418.0,,,69.57083333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.34583333333333,,100.19166666666666,,2.264833166666667,,,,,,,,,,,21.25,70.25833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2019-08-10,-117.4,49.1,,,,,,,,,,,813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6333333333333333,,73.91666666666667,,,,,,,,,,19.741666666666667,,,185.125,,5.4624999999999995,0.018
2019-08-10,-116.8,51.1,,,,,,,,,,,1300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,68.70833333333333,,,,,,,,,,15.525,,,108.66666666666669,,4.8,0.03
2019-08-10,-115.8,49.5,,,,,,,,,,,941.0,,,62.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.325,,143.67083333333332,,1.703986791666667,,,,,,,,,,,18.117541666666668,63.105645833333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-08-11,-123.0,50.1,,,,,,,,,,,931.95,,,,,,14.5,,,,11.366666666666667,6.533333333333334,2.3,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4416666666666666,,95.95833333333331,,,,,,,,,,14.179166666666667,,,217.5,,5.933333333333334,0.009
2019-08-11,-117.6,49.0,,,,,,,,,,,418.0,,,85.66250000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.608333333333334,,195.53333333333333,,2.1880831666666665,,,,,,,,,,,17.53291666666667,85.75958333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-08-12,-122.6,54.4,,,,,,,,,,11.075,744.027,1.8358333333333337,,,,,,,,,,,,,,,,,930.7083333333334,,83.39583333333333,,0.0083333333333333,,,,,,,,,177.85833333333335,,14.09525,,,,46.59291666666667,172.1625,,0.4408333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0269999999999999
2019-08-14,-118.2,51.0,,,,,,,,,,,1442.0,,,,,,14.6,,,,6.2,4.4,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,9.204166666666667,,,,,,,,,,,,,,,,,,74.08333333333333,,0.1770833333333333,,82.8125,,,,,,,,,,13.99375,,,194.22916666666669,,3.693750000000001,0.0269999999999999
2019-08-14,-117.4,49.1,,,,,,,,,,,813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0166666666666666,,65.625,,,,,,,,,,19.05,,,230.375,,5.05,0.009
2019-08-17,-123.1,55.3,,,,,,,,,,,690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3999999999999999,,92.04166666666669,,,,,,,,,,10.8,,,150.33333333333334,,5.270833333333333,0.009
2019-08-17,-121.4,49.7,,,,,,,,,,,630.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,77.5,,,,,,,,,,15.333333333333334,,,221.33333333333337,,5.516666666666667,0.03
2019-08-17,-119.7,49.8,,,,,,,,,,,345.0,,,,,,27.5,,,,15.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7999999999999998
2019-08-17,-116.9,50.3,,,,,,,,,,,580.0,,,,,,21.3,,,,13.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-08-18,-117.0,51.3,,,,,,,,,,,778.95,,,64.71249999999999,,,25.0,,,,10.5,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,18.095833333333335,,271.9458333333333,,1.3446665416666663,,,,,,,,,,,18.066666666666663,64.78583333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-08-20,-125.5,54.2,,,927.8333333333334,,,,12.328333333333331,,9.375,,719.0,,,,,,,95.99608333333332,3.8393333333333337,,,,,,,,,,,82.41625,,,,,,,,,,,,,,,,30.855833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2019-08-21,-114.9,49.7,,,,,,,,,,,1137.7,,,,,,30.5,,,,8.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8999999999999999
2019-08-22,-119.3,50.2,,,821.7916666666666,,,,19.22,,7.875,,570.0,,0.5048750000000001,,,,,198.814125,6.368208333333333,,,,,,,,,,,52.51083333333333,,,,,,,,,,,,,,,,35.410833333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8999999999999999
2019-08-22,-117.9,50.4,,,,,,,,,,,790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0583333333333333,,64.75,,,,,,,,,,18.05,,,156.83333333333334,,8.1625,1.7999999999999998
2019-08-24,-115.3,50.2,,,,,,,,,,,1357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,60.625,,,,,,,,,,15.283333333333331,,,184.75,,8.191666666666666,0.009
2019-08-25,-122.7,50.9,,,,,,,,,,,865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0333333333333333,,55.625,,,,,,,,,,16.258333333333333,,,190.70833333333337,,7.154166666666666,0.009
2019-08-25,-121.9,49.7,,,,,,,,,,,561.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,85.125,,,,,,,,,,14.420833333333334,,,190.91666666666663,,5.170833333333333,0.0
2019-08-25,-115.3,50.2,,,,,,,,,,,1357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0083333333333333,,73.79166666666667,,,,,,,,,,10.8625,,,203.91666666666663,,6.583333333333333,0.009
2019-08-27,-119.7,49.8,,,,,,,,,,,345.0,,,,,,26.0,,,,12.5,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0269999999999999
2019-08-27,-118.2,51.0,,,,,,,,,,,1442.0,,,,,,16.5,,,,2.9,2.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,7.758333333333333,,,,,,,,,,,,,,,,,,110.375,,0.0,,63.375,,,,,,,,,,13.720833333333337,,,198.77083333333331,,3.566666666666667,0.009
2019-08-28,-115.8,49.9,,,,,,,,,,,746.0,,,48.55416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.533333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41
2019-08-30,-118.2,51.1,,,,,,,,,,,680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,71.66666666666667,,,,,,,,,,17.579166666666666,,,270.8333333333333,,6.145833333333333,0.02
2019-08-31,-119.1,49.5,,,,,,,,,,,807.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,62.25,,,,,,,,,,18.841666666666665,,,168.25,,5.266666666666667,0.009
2019-08-31,-118.2,51.1,,,,,,,,,,,680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0333333333333333,,84.83333333333333,,,,,,,,,,17.212500000000002,,,254.5,,4.8500000000000005,0.01
2019-08-31,-115.6,49.6,,,,,,,,,,,770.0,,,,,,27.9,,,,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-09-01,-122.9,50.8,,,,,,,,,,,1603.3333333333333,,,,,,12.5,,,,8.2,0.0,,,,,,,,,,,,,,,290.0,,,,,,,,,,,,,,,,10.983333333333334,,,,,,,,,,,,,,,,,,541.2083333333334,,0.0,,78.0,,,,,2.5833333333333335,,,,,12.691666666666668,,,208.58333333333337,,4.833333333333333,0.009
2019-09-01,-120.8,50.1,,,,,,,,,,,606.0,,,54.59166666666667,,,26.0,,,,9.5,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,19.358333333333334,,197.39166666666665,,1.8577914583333337,,,,,,,,,,,19.253333333333337,54.74625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-09-01,-116.9,50.3,,,,,,,,,,,580.0,,,,,,23.0,,,,15.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-09-01,-116.1,50.5,,,,,,,,,,,894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2083333333333333,,78.91666666666667,,,,,,,,,,16.8,,,201.54166666666663,,6.2,0.009
2019-09-01,-115.4,49.5,,,,,,,,,,,800.0,,,,,,24.3,,,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-09-02,-124.8,49.4,,,,,,,,,,,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,83.70833333333333,,,,,,,,,,16.108333333333334,,,139.79166666666666,,3.1916666666666664,0.0269999999999999
2019-09-02,-124.2,48.6,,,,,,,,,,,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,78.33333333333333,,,,,,,,,,16.216666666666665,,,204.66666666666663,,3.954166666666667,0.0
2019-09-02,-121.6,49.2,,,,,,,,,,,1020.5,,,,,,21.8,,,,11.3,0.0,,,,,,,,,,,,,,,128.0,,,,,,,,,,,,,,,,11.191666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,6.666666666666667,,,,,,,,,,,0.0
2019-09-02,-116.1,50.5,,,,,,,,,,,894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0333333333333333,,72.54166666666667,,,,,,,,,,16.883333333333333,,,271.0416666666667,,5.0,0.009
2019-09-03,-124.6,49.9,,,,,,,,,,,85.0,,,82.16925465838509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.460041407867493,,163.40745341614908,,2.289883661231884,,,,,,,,,,,18.54415724637681,81.70429239130435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2019-09-03,-121.9,50.7,,,,,,,20.740666666666662,,,,390.0,,,,,,,,,,,,,,,,,,,48.70066666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,49.833333333333336,,,,,,,,,,19.170833333333334,,,141.08333333333334,,6.691666666666666,0.009
2019-09-03,-120.6,50.6,,,,,,,,,,,1829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,131.79166666666666,,11.433333333333332,0.048
2019-09-03,-120.2,50.6,,,,,,,,,,,640.0,,,,,,27.0,,,,10.5,6.4,6.4,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2019-09-05,-124.6,49.9,,,,,,,,,,,85.0,,,75.03514492753624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.08985507246377,,169.86376811594204,,2.448936875,,,,,,,,,,,18.04304583333333,75.2874625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-09-05,-120.6,50.6,,,,,,,,,,,1829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,90.0,,12.966666666666669,0.024
2019-09-07,-121.9,50.7,,,,,,,18.74833333333333,,,,390.0,,,,,,,,,,,,,,,,,,,59.66375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1166666666666666,,62.625,,,,,,,,,,18.625,,,196.66666666666663,,6.191666666666666,0.0269999999999999
2019-09-07,-121.4,49.4,,,984.75,,,,17.611250000000002,,14.541666666666666,,236.0,,,74.62916666666666,,,,167.19166666666666,1.5254166666666666,,,,,,,,,,,83.31125,,,,,,,,,,,,,18.216666666666665,,212.5041666666667,29.13475,1.8636145416666663,,,,,,,,,,,18.1610375,74.75563333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018
2019-09-07,-120.3,50.3,,,,,,,,,,,1311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2916666666666667,,70.0,,,,,,,,,,15.033333333333331,,,140.08333333333334,,5.079166666666667,0.0269999999999999
2019-09-07,-119.0,50.9,,,,,,,,,,,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8833333333333333,,68.91666666666667,,,,,,,,,,16.704166666666666,,,188.79166666666663,,5.308333333333334,0.0269999999999999
2019-09-07,-116.2,50.7,,,919.1666666666666,,,,14.272625,,9.208333333333334,,870.0,,,,,,,149.15329166666666,3.531791666666667,,,,,,,,,,,76.08624999999999,,,,,,,,,,,,,,,,41.36083333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-09-07,-115.8,50.0,,,,,,,12.738875,,8.958333333333334,,870.0,,,,,,,138.047125,3.814458333333333,,,,,,,,,,,80.8925,,,,,,,,,,,,,,,,25.69525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-09-08,-116.9,49.9,,,,,,,,,,,1019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,85.0,,,,,,,,,,14.254166666666668,,,117.25,,7.216666666666666,0.0269999999999999
2019-09-10,-121.4,49.4,,,982.4347826086956,,,,15.618260869565216,,13.608695652173912,,236.0,,,83.58749999999999,,,,150.2013043478261,1.431086956521739,,,,,,,,,,,88.02434782608695,,,,,,,,,,,,,15.4875,,237.15833333333333,27.80291304347826,1.0076865416666667,,,,,,,,,,,15.512983333333333,83.54416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-09-13,-117.8,51.2,,,,,,,6.548523809523809,,-5.148809523809524,,1875.0,,,,,,,282.84285714285716,7.338857142857143,,,,,,,,,,,51.315439560439565,,,,,,,,,,,,,,,,27.83142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-09-19,-121.9,50.7,,,,,,,10.970173913043478,,,,390.0,,,,,,,,,,,,,,,,,,,76.27782608695652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,72.58333333333333,,,,,,,,,,11.979166666666666,,,179.70833333333334,,5.320833333333334,0.009
2019-09-22,-118.0,49.3,,,,,,,,,,,1397.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0083333333333333,,81.20833333333333,,,,,,,,,,10.133333333333333,,,229.375,,7.25,0.63
2019-09-23,-126.7,54.4,,,,,,,,,,,610.0,,,,,,14.0,,,,3.0,0.8,0.8,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2019-09-24,-119.6,49.6,,,,,,,,,,,454.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.766666666666666,15.2,10.5,,,,,,8.595833333333333,,,,101.89166666666668,,,,,,,,69.45833333333333,,,,,,,,,,,0.0145833333333333,0.8,238.125,30.2,8.375,0.0269999999999999
2019-09-30,-121.4,56.2,,,,,,1013.9583333333334,,,,,480.0,,,67.75833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5416666666666665,,,,3.1642916666666667,,,,,,,,,,,3.859625,66.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4
2019-10-01,-121.4,56.2,,,,,,1010.5833333333334,,,,,480.0,,,68.34166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.725,,,,1.9840833333333336,,,,,,,,,,,7.773541666666667,68.73458333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
2019-10-14,-124.6,48.9,,,,,,,,,,,857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,84.83333333333333,,,,,,,,,,7.208333333333333,,,119.91666666666669,,5.25,1.5
2019-11-01,-117.6,49.3,,,,,,,,,,,495.0,,,,,,7.5,,,,-8.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009
2019-11-03,-121.5,49.4,,,,,,,,,,,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,88.375,,,,,,,,,,4.154166666666667,,,210.875,,3.7,1.7999999999999998
2019-11-07,-119.4,49.1,,,,,,,,,,,1097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,70.45833333333334,,,,,,,,,,1.1604166666666669,,,143.79166666666669,,4.05625,160.0
2019-11-08,-121.6,49.7,,,,,,,,,,,1365.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8749999999999996,,,,,,,,,,,,,,,,,,724.1458333333333,,,,,,,,22.4981884057971,123.08333333333331,,,,,,,,,,,37.8
2019-11-08,-119.4,49.1,,,,,,,,,,,1097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,76.5625,,,,,,,,,,1.7041666666666666,,,151.12500000000003,,4.370833333333334,80.0
2019-11-25,-115.8,50.0,,,,,,,-4.9359166666666665,,-6.958333333333333,,870.0,,-0.3980833333333333,,,,,196.482125,2.667875,,,,,,,,,,,85.40958333333333,,,,,,,,,,,,,,,,37.37583333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12
2020-03-20,-121.9,50.7,,,,,,,2.289083333333333,,,,390.0,,,,,,,,,,,,,,,,,,,57.185833333333335,,,,,,,,,,,,,,,,,,,,,,3.631250000000001,,,,,,,,138.33333333333334,5.145833333333333,,,-6.625,5.116666666666666,,,-1.6833333333333331,,,0.0,0.0,0.0,50.95833333333333,44.916666666666664,0.0,0.0,,0.0416666666666666,,,,,,5.116666666666666,,,134.125,,5.191666666666666,2.4000000000000004
2020-03-28,-115.6,49.6,,,,,,,,,,,770.0,,,,,,12.8,,,,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0269999999999999
2020-03-29,-125.1,49.6,,,,,,,,,,,415.0,,,,,,10.4,,,,4.5,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999999999,,92.95833333333331,,,,,,,,,,0.1958333333333333,,,200.91666666666663,,14.779166666666669,0.003
2020-04-07,-119.6,49.5,,,,,,,,,,,427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8875,,,,,,,,159.45833333333334,6.05,,,-4.8125,,,,,,,,,0.0,35.125,35.458333333333336,0.0,0.0,,0.0,,,,,,10.804166666666667,,,155.95833333333334,,6.116666666666667,0.0269999999999999
2020-04-09,-125.1,49.6,,,,,,,,,,,415.0,,,,,,18.3,,,,2.1500000000000004,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,45.5,,,,,,,,,,9.3875,,,108.45833333333331,,4.441666666666666,0.018
2020-04-10,-123.0,51.9,,,899.25,,,,5.344125000000001,,-3.1666666666666665,,1090.0,,-0.7329166666666667,,,,,244.805375,5.586458333333333,,,,,,,,,,,55.560833333333335,,,,,,,,,,,,,,,,29.150833333333335,,,,,,5.3374999999999995,,,,,,,,244.75,5.5874999999999995,,,-3.1666666666666665,9.15,14.9125,,3.045833333333333,1026.7416666666666,,-0.0166666666666666,,,55.625,,,,,-0.7916666666666666,,0.1666666666666666,899.25,,,,,,,,,1.7999999999999998
2020-04-12,-123.3,52.1,,,,,,,,,,,791.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7416666666666666,,,,,,,,221.91666666666663,7.170833333333333,,,-13.183333333333332,,,,,,,,,0.0,39.791666666666664,39.416666666666664,0.0,0.0,,0.0,,,,,,0.8541666666666666,,,220.16666666666663,,7.220833333333334,1.7999999999999998
2020-04-12,-123.0,51.9,,,907.9583333333334,,,,-0.6865000000000001,,-11.375,,1090.0,,-0.6085833333333334,,,,,236.27804166666667,5.7982499999999995,,,,,,,,,,,47.56666666666666,,,,,,,,,,,,,,,,27.634583333333335,,,,,,-0.6791666666666667,,,,,,,,236.25,5.791666666666667,,,-11.375,3.220833333333333,14.65,,-5.5249999999999995,1038.825,,1.1564823173178713e-18,,,47.666666666666664,,,,,-0.5833333333333334,,0.25,907.9583333333334,,,,,,,,,0.3
